"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100319",14.6976240209362,-0.496865791963922,0.615589431524469,-0.807138275154375,0.419586822645845,0.588525882651338
"ENSG00000224205",0.220139411807181,3.247006880409,4.02315042091877,0.80708065587751,0.419620016109616,NA
"ENSG00000272973",0.220139411807181,3.247006880409,4.02315042091877,0.80708065587751,0.419620016109616,NA
"ENSG00000079974",4.52127438568161,-0.927096209705781,1.15086770251173,-0.805562800730632,0.420494981891122,0.588525882651338
"ENSG00000100288",3.9642536124631,1.0620631184516,1.32314187084427,0.802682721977439,0.422158141972514,0.588525882651338
"ENSG00000100299",8.50131953265,0.559585498249526,0.710257282985208,0.787863090819133,0.430776792470313,0.597597217005385
"ENSG00000100218",0.732263622629377,-1.87189674453028,2.37643089297695,-0.787692480375626,0.430876605085167,NA
"ENSG00000272977",1.03408714567086,1.67621904475362,2.1418206836039,0.782614089772052,0.433853764995222,NA
"ENSG00000241484",0.739775693525992,-1.86123290167273,2.37861458472226,-0.782486121806934,0.433928938307131,NA
"ENSG00000260708",4.33768433786094,0.804006371481845,1.03824730660403,0.774388111934182,0.438701311638922,0.605621810701537
"ENSG00000100225",59.3140493140149,0.242755980040054,0.317329436706387,0.764996725673032,0.444273494391381,0.608424519006995
"ENSG00000100147",2.63683750993923,1.19838182731093,1.56912817216445,0.76372462655991,0.44503136195918,0.608424519006995
"ENSG00000205559",1.19530882338991,-1.4039016429627,1.84208703679798,-0.762125575457631,0.445985059825364,NA
"ENSG00000099956",41.2906788815834,0.291239608577426,0.390171785132148,0.746439439435082,0.455402002168153,0.618818476756774
"ENSG00000128394",0.926461151490336,-1.48573255622256,1.99276594640529,-0.745562999459444,0.455931441161912,NA
"ENSG00000128285",0.146759607871454,3.00142148879727,4.0261329611824,0.745484939949873,0.455978612059766,NA
"ENSG00000185666",0.146759607871454,3.00142148879727,4.0261329611824,0.745484939949873,0.455978612059766,NA
"ENSG00000225335",0.146759607871454,3.00142148879727,4.0261329611824,0.745484939949873,0.455978612059766,NA
"ENSG00000236794",0.146759607871454,3.00142148879727,4.0261329611824,0.745484939949873,0.455978612059766,NA
"ENSG00000276950",0.146759607871454,3.00142148879727,4.0261329611824,0.745484939949873,0.455978612059766,NA
"ENSG00000279442",0.146759607871454,3.00142148879727,4.0261329611824,0.745484939949873,0.455978612059766,NA
"ENSG00000100296",17.0863478127905,-0.471842515036498,0.634381278198652,-0.74378379572662,0.45700728495465,0.618818476756774
"ENSG00000275793",0.914434041524725,-2.04951824401487,2.8015635326127,-0.731562293753702,0.464435769749177,NA
"ENSG00000221890",3.26315052332797,0.880664982017288,1.20704718832437,0.729602778197784,0.465633023543182,0.623301150519287
"ENSG00000100242",31.1546157418225,0.350679035098066,0.48090671923003,0.729203858202546,0.465876971504082,0.623301150519287
"ENSG00000100207",5.28622736552622,-0.716418528558113,0.984779956883068,-0.727490972527156,0.466925243498547,0.623301150519287
"ENSG00000128340",0.905932532444973,2.12064151827102,2.97365102732163,0.713144043731683,0.475756627692455,NA
"ENSG00000278558",1.03358594628085,1.47600191095905,2.09125634390914,0.705796740441674,0.480314549420316,NA
"ENSG00000196236",9.46457973337228,0.536846098355524,0.773565103418952,0.69398955043707,0.487688762126664,0.647962064234018
"ENSG00000205560",1.57902352543295,-1.30238843652478,1.88173005478918,-0.692122886175982,0.488860160389169,NA
"ENSG00000133519",0.819592796628744,-1.9394428276654,2.82963821626662,-0.685403107901288,0.493089583420531,NA
"ENSG00000183628",0.713799213496741,-1.69231578144937,2.50962576233043,-0.674329936698566,0.500101575445027,NA
"ENSG00000054611",13.0868491560934,-0.398809948220955,0.59283882464683,-0.672712264515633,0.501130363478673,0.662709779740488
"ENSG00000100312",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000100336",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000100385",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000128262",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000130943",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000183785",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000203280",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000205632",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000214491",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000230712",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000231466",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000234884",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000239713",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000244752",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000272682",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000272689",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000273076",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000278195",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000279833",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000281538",0.0733798039357271,2.66660044759544,4.03103607347334,0.661517386347218,0.508280568435504,NA
"ENSG00000100311",2.05676723389173,-1.03048552153393,1.56349490441578,-0.659091064910751,0.509837292994176,NA
"ENSG00000234764",0.902176496996666,1.92127014766132,2.94010032799147,0.653470947698522,0.513452713019577,NA
"ENSG00000228274",0.63141670109126,2.13069952764173,3.26892946697812,0.651803457115091,0.514527971170924,NA
"ENSG00000100154",4.98821620740339,-0.650676704465086,1.0228386278462,-0.636147957997265,0.524679989651486,0.690625288704048
"ENSG00000253352",17.5078449655768,0.352034930694606,0.565324106535422,0.622713460517446,0.533472835641628,0.698948205956392
"ENSG00000100003",2.7358072872536,-0.90020282730559,1.49699898488452,-0.601338301759123,0.54761468361941,0.71110757248492
"ENSG00000099949",6.42534909070839,-0.498874716004419,0.833888991091021,-0.598250751999634,0.549672631833895,0.71110757248492
"ENSG00000196576",53.3075347875427,0.244957545820919,0.410092244899046,0.597323038579336,0.550291725703878,0.71110757248492
"ENSG00000218537",1.21701656818689,1.1747274963692,1.96737715276418,0.597103353934298,0.550438378803521,NA
"ENSG00000100418",24.4526239397337,-0.285104821493984,0.488157981349959,-0.584042118302667,0.559191975538382,0.719108287559138
"ENSG00000273145",0.591570563955683,-1.52080036261515,2.60527459891444,-0.583738989835787,0.559395930920339,NA
"ENSG00000261188",0.782012057368334,-1.2043021544045,2.07151400057518,-0.58136327056931,0.560995646455676,NA
"ENSG00000099904",3.07376766226451,-0.791692512777501,1.36376832804427,-0.580518330347824,0.561565129153956,0.719108287559138
"ENSG00000128335",9.87236252568985,0.643397884000194,1.11943405658149,0.574752822837097,0.565458477239055,0.720832202966903
"ENSG00000100209",14.1228394513545,0.341909135609188,0.601382822727234,0.568538246667325,0.569669543074482,0.722943859596765
"ENSG00000230513",1.87965642232885,-0.902245159600847,1.59922870652617,-0.564175190151943,0.572634910630633,NA
"ENSG00000185133",1.95531176023194,0.978096239494282,1.74503038535606,0.560503844346933,0.575135818206186,NA
"ENSG00000183963",17.6095688892689,0.457248592868309,0.816339310818868,0.56012075715139,0.575397073047342,0.725369644421725
"ENSG00000100151",5.66867172846637,-0.50423183268455,0.906327816416106,-0.556345974989971,0.577974363586828,0.725369644421725
"ENSG00000244627",5.19150891566311,1.92496017995854,3.47183309479502,0.554450668393146,0.579270458089434,0.725369644421725
"ENSG00000279738",1.36937612294913,1.08059131596898,1.9588628279144,0.551642157158848,0.581193547161707,NA
"ENSG00000224856",1.35810801660421,0.967528796574044,1.76442288061047,0.548354256344312,0.58344867943792,NA
"ENSG00000272821",0.564183159310605,-1.43995360110702,2.64395752863795,-0.544620549123881,0.586014518724242,NA
"ENSG00000183530",5.66461140861133,0.512438775976579,0.951068009659903,0.538803503820747,0.590022445701322,0.730017932667361
"ENSG00000206195",17.3698473996193,-0.29784052452271,0.555172938189908,-0.536482425627215,0.591625178746616,0.730017932667361
"ENSG00000100092",4.37085712067791,0.635319733660123,1.18485136426094,0.536202052699168,0.59181891500653,0.730017932667361
"ENSG00000100077",7.45129813726103,0.409130114910045,0.766076785120552,0.534058886597984,0.593300793333898,0.730017932667361
"ENSG00000184068",1.84077074688252,0.805321702612864,1.51645144260356,0.531056702501615,0.595379486751991,NA
"ENSG00000273000",0.479305084573627,1.90249044054177,3.6152631596184,0.526238438681898,0.598722549854327,NA
"ENSG00000131100",67.9630601241611,-0.154062598225109,0.296041665874851,-0.520408496452109,0.602778889429026,0.738469375361101
"ENSG00000159873",15.8809722814068,0.314195246428743,0.612291881591201,0.513146190363041,0.60784906297441,0.741471055266198
"ENSG00000205593",1.21532474265131,-0.923635560979974,1.83901251249317,-0.502245392407794,0.61549491634304,NA
"ENSG00000239282",3.34963152857149,-0.838292422090447,1.67041811807247,-0.501845863033243,0.61577594904145,0.744801147129763
"ENSG00000226328",1.89009769518879,-0.816597352985594,1.62832342545791,-0.501495796362418,0.616022235532792,NA
"ENSG00000100393",10.5395192776566,0.323725915896316,0.65258678743188,0.496065691385313,0.619848064149936,0.744801147129763
"ENSG00000183765",10.519234625092,-0.39194608579209,0.791839568209496,-0.494981687614268,0.620613046994222,0.744801147129763
"ENSG00000231993",0.333445065835799,1.58919010922025,3.24252058662943,0.490109489442657,0.624056423474722,NA
"ENSG00000184117",50.0139528856576,-0.164221212220623,0.335784915440589,-0.489066675330385,0.62479449340953,0.744801147129763
"ENSG00000100142",44.2670314508295,-0.182278905217566,0.375538978589652,-0.485379456220816,0.627407202379309,0.744801147129763
"ENSG00000128159",2.71040437956394,-0.634711315420289,1.30820073361105,-0.485178840764201,0.627549490019594,0.744801147129763
"ENSG00000128298",4.16231346641757,-0.508945748471442,1.05342897192436,-0.483132476926017,0.629001675491213,0.744801147129763
"ENSG00000225676",0.100767208580805,1.92592799874352,4.0102514698207,0.480251179567456,0.6310487987873,NA
"ENSG00000272666",0.100767208580805,1.92592799874352,4.0102514698207,0.480251179567456,0.6310487987873,NA
"ENSG00000273192",0.100767208580805,1.92592799874352,4.0102514698207,0.480251179567456,0.6310487987873,NA
"ENSG00000273253",0.100767208580805,1.92592799874352,4.0102514698207,0.480251179567456,0.6310487987873,NA
"ENSG00000274422",0.100767208580805,1.92592799874352,4.0102514698207,0.480251179567456,0.6310487987873,NA
"ENSG00000203618",0.777497018299338,-1.78215861369375,3.75620722566605,-0.474456947294152,0.635174092017763,NA
"ENSG00000279010",0.631990656129905,1.45262975292356,3.12103891775779,0.465431476890124,0.641622497232874,NA
"ENSG00000100345",114.317975342844,-0.111509405437755,0.240452007543642,-0.46374911391628,0.642827504768812,0.756491096518067
"ENSG00000100330",7.34969434180211,0.376466016691876,0.815203540674466,0.461806159944305,0.644220333077223,0.756491096518067
"ENSG00000283900",0.7173349504748,1.36805156785147,3.19601151499677,0.428049636690013,0.66861498270089,NA
"ENSG00000100307",0.430456238968296,1.49220684933239,3.53295683788512,0.422367698730687,0.672756651111549,NA
"ENSG00000237438",0.53303971921722,-1.32805308312623,3.26064382446242,-0.407297808231228,0.683789272368565,NA
"ENSG00000198089",1.998820210178,-0.753237647473351,1.89821915711879,-0.396812794059381,0.691505515391818,NA
"ENSG00000167074",1.60313927072497,0.705332186289851,1.80686396441689,0.390362639457186,0.69626841020222,NA
"ENSG00000100038",4.53408840914838,-0.403427175006467,1.05137777666733,-0.383712861313519,0.701191279066296,0.819988148660172
"ENSG00000237406",0.64131899869464,-0.837142313757249,2.22158958069041,-0.376821317957878,0.706306397146384,NA
"ENSG00000213707",0.469341914414624,-1.24671537397341,3.35924010242759,-0.371130177051785,0.710540575497893,NA
"ENSG00000242259",16.3238045353297,-0.216627460004179,0.586989092977779,-0.36904852678818,0.712091554587826,0.829038082029229
"ENSG00000100034",9.87630294249765,0.241118489509998,0.659817811165471,0.365431919887245,0.714789017721314,0.829038082029229
"ENSG00000230071",0.927651777635914,0.736973607038614,2.08521434452661,0.353428226202771,0.723767428022497,NA
"ENSG00000169184",0.449466580666161,-1.16388033546059,3.32669624182506,-0.34986071791817,0.726443228709692,NA
"ENSG00000100083",12.7719906272005,0.213997333052565,0.618786533921793,0.345833855976595,0.729467579894224,0.840168941294377
"ENSG00000138942",7.24822447576274,-0.30696284032303,0.890534147720296,-0.344695193450844,0.73032353200854,0.840168941294377
"ENSG00000093072",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000100276",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000100285",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000161103",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000161149",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000168135",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000183066",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000183307",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000211643",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000211649",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000213888",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000215270",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000223730",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000224688",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000226885",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000227201",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000230319",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000232530",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000234869",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000235989",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000236499",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000236754",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000237977",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000238153",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000248405",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000249590",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000251985",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000264757",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000268818",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000273188",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000273243",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000273325",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000273387",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000283047",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000283438",0.0273874046450775,1.3802836265219,4.02086737991937,0.343280067732445,0.731387774428058,NA
"ENSG00000128203",0.478264909927066,-1.15049469032112,3.38330938166042,-0.34005009904134,0.73381879994761,NA
"ENSG00000099917",20.2703388144987,0.179876161623447,0.532767960532789,0.337625711282569,0.735645264006523,0.842864816655247
"ENSG00000185838",4.24721956362796,-0.378601907675,1.16257051804494,-0.325659305649419,0.744682136519898,0.84977840578682
"ENSG00000205704",0.332545476702173,1.2952851812365,3.99856013958394,0.323937901649588,0.745985048451966,NA
"ENSG00000184076",142.636053965116,0.0862131114977152,0.270543778938866,0.318666028233444,0.749979778157967,0.852386655496806
"ENSG00000229891",0.155542017870959,1.21877075178042,3.99526391168496,0.305053878472427,0.760325117583562,NA
"ENSG00000100324",9.42413694162543,0.226792981275147,0.753555459661139,0.300963888413909,0.763442031434653,0.864216379584027
"ENSG00000172250",0.677629398852159,-0.800281229675669,2.80592640341265,-0.285211054966496,0.775482451319106,NA
"ENSG00000251357",0.677629398852159,-0.800281229675669,2.80592640341265,-0.285211054966496,0.775482451319106,NA
"ENSG00000167065",0.733163211763003,-0.674556249909515,2.42762491009152,-0.277866752439974,0.781114646911799,NA
"ENSG00000167037",0.390935735927699,-0.965581127247823,3.50896657245782,-0.275175356421675,0.783181519104982,NA
"ENSG00000272872",0.551273963893528,0.913741479276418,3.38393831686916,0.270023089582146,0.787142490259059,NA
"ENSG00000231907",0.431002171533525,-0.943284286205834,3.62799697646518,-0.260001398106151,0.794862695144094,NA
"ENSG00000184708",7.17222428066392,0.21547759601989,0.831224401316466,0.259229151211904,0.795458440242808,0.890898978362299
"ENSG00000184979",5.12279102639542,0.252937989044761,0.978142533038564,0.258590113916239,0.795951511820199,0.890898978362299
"ENSG00000100395",7.54726101676171,-0.210138332272042,0.820280488027732,-0.256178630772133,0.797812908360749,0.890898978362299
"ENSG00000025708",12.3799383850777,-0.164357787289899,0.647440452445851,-0.253857766639389,0.799605443477116,0.890898978362299
"ENSG00000185252",2.6536381160097,0.355146663060655,1.43165589287944,0.248067056355534,0.804082524293175,0.892373938725367
"ENSG00000099995",47.6452157388825,-0.0825576890321918,0.338621292487041,-0.243805368604667,0.807381562236172,0.892535086378268
"ENSG00000182257",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000188263",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000223695",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000224003",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000225774",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000230922",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000272600",0.0547748092901549,0.972401404052683,4.01281369423003,0.242324084332868,0.808529053205917,NA
"ENSG00000184208",1.08055764766244,-0.464840034951975,1.92954001672026,-0.240907175245885,0.809627060857985,NA
"ENSG00000226471",0.367304366730929,-0.856143087900162,3.60715046715816,-0.237346097895013,0.812388302643287,NA
"ENSG00000177663",5.52662861773247,0.210481913156309,0.902976990735769,0.233097759207355,0.815685494878885,0.898206206423052
"ENSG00000100246",5.03851348338498,-0.194888750259407,0.92611380501921,-0.210437150599828,0.833326499764637,0.914075191602295
"ENSG00000099954",0.339916962085851,-0.757902267396048,3.73011639400912,-0.203184616065413,0.838990736644091,NA
"ENSG00000213857",0.339916962085851,-0.757902267396048,3.73011639400912,-0.203184616065413,0.838990736644091,NA
"ENSG00000237037",0.214072862609422,0.741803344993453,3.6810104340546,0.201521663217989,0.84029069208307,NA
"ENSG00000250318",0.214072862609422,0.741803344993453,3.6810104340546,0.201521663217989,0.84029069208307,NA
"ENSG00000273366",0.214072862609422,0.741803344993453,3.6810104340546,0.201521663217989,0.84029069208307,NA
"ENSG00000184983",86.7806971345296,-0.0654350463131707,0.328533404382263,-0.199173190428557,0.842127270199958,0.920162229600726
"ENSG00000099957",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000099958",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000100033",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000100053",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000100197",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000128253",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000128268",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000172404",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000182902",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000184949",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000215464",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000217442",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000226142",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000230107",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000234735",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000235328",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000241838",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000269987",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000272669",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000272940",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000273424",0.0859182493835397,0.749645152829188,4.00920693528828,0.186980907927439,0.851675602210767,NA
"ENSG00000183246",0.259165672766446,0.749645033600119,4.00920693349032,0.186980878272476,0.851675625461979,NA
"ENSG00000231010",0.259165672766446,0.749645033600119,4.00920693349032,0.186980878272476,0.851675625461979,NA
"ENSG00000273289",0.259165672766446,0.749645033600119,4.00920693349032,0.186980878272476,0.851675625461979,NA
"ENSG00000274600",0.259165672766446,0.749645033600119,4.00920693349032,0.186980878272476,0.851675625461979,NA
"ENSG00000100271",0.873996855949634,-0.371895835264189,2.04712450739064,-0.181667423706546,0.855843732628032,NA
"ENSG00000100196",11.3154427390597,-0.134776266968176,0.747418323378754,-0.180322401461755,0.856899470098696,0.930598318585544
"ENSG00000186998",0.49184353002144,0.54208329527658,3.03321354990103,0.178715835980051,0.858160834061335,NA
"ENSG00000161179",37.1054891089351,-0.0646484561347265,0.370061087485739,-0.174696714463981,0.861317949553762,0.930598318585544
"ENSG00000100354",3.83838844782192,0.203252861939652,1.1653744425122,0.17440991884248,0.861543319679902,0.930598318585544
"ENSG00000169548",1.71764250820784,0.272211786334946,1.57020695549341,0.173360451233901,0.862368109713472,NA
"ENSG00000280383",1.14082505111171,-0.349010764357326,2.02613547907942,-0.17225440646047,0.863237526874891,NA
"ENSG00000172346",0.308773521992467,-0.656414638905083,3.84295157283491,-0.170810021012274,0.864373149249758,NA
"ENSG00000223875",0.591711149468619,-0.580934084319637,3.43667676149323,-0.169039489203291,0.865765580427149,NA
"ENSG00000100314",0.0821622139352323,0.673128165575692,4.0059195741308,0.168033369896535,0.866557026925001,NA
"ENSG00000185065",0.0821622139352323,0.673128165575692,4.0059195741308,0.168033369896535,0.866557026925001,NA
"ENSG00000197421",0.0821622139352323,0.673128165575692,4.0059195741308,0.168033369896535,0.866557026925001,NA
"ENSG00000184381",0.305017486544159,-0.655262814811378,3.90149859624985,-0.167951570055984,0.866621379259174,NA
"ENSG00000236540",0.301261451095852,-0.65321815951493,3.96077386092901,-0.164921851751899,0.869005492700133,NA
"ENSG00000099974",4.73859058395537,0.195019831847657,1.20667262156987,0.16161784759311,0.871606801744933,0.937888687809186
"ENSG00000237476",0.241460267254499,0.540736928800444,3.52062549234924,0.153591153042416,0.877932113014458,NA
"ENSG00000237472",0.365858845032074,0.563256412434971,3.76511919716251,0.14959856061382,0.881081343867884,NA
"ENSG00000100124",13.0337290624423,-0.129335174510249,0.882053201442496,-0.146629675283459,0.88342432935394,0.947004110633201
"ENSG00000214076",0.277630081899082,-0.547339079158158,3.96315001383119,-0.138107080793806,0.89015578974146,NA
"ENSG00000187792",0.500625940020945,-0.338906504817337,2.46292204500675,-0.137603423341971,0.8905538498338,NA
"BambuGene3",0.281386117347389,-0.544522401289463,3.96321548411304,-0.137394094131959,0.890719298979597,NA
"ENSG00000133488",0.285142152795696,-0.541632523873236,3.96328278021428,-0.13666259863596,0.891297494050618,NA
"ENSG00000214093",0.285142152795696,-0.541632523873236,3.96328278021428,-0.13666259863596,0.891297494050618,NA
"ENSG00000271127",0.285142152795696,-0.541632523873236,3.96328278021428,-0.13666259863596,0.891297494050618,NA
"ENSG00000226287",6.39420363350807,0.12453667666946,0.918459558914027,0.135592988782991,0.892143048402536,0.951472438732544
"ENSG00000100426",9.83775999454717,0.0933926215988962,0.708900071352977,0.131742999292765,0.895187573394611,0.951472438732544
"ENSG00000275004",1.66471161036016,0.203816134896718,1.55751864345593,0.130859515392044,0.895886441248923,NA
"ENSG00000234009",6.61677104788857,0.112021583623946,0.892227532879665,0.125552708805563,0.900085999526817,0.951472438732544
"ENSG00000093000",22.5391157952828,0.0572905545667679,0.460733645950367,0.124346365997632,0.901041037386296,0.951472438732544
"ENSG00000183569",0.56381240934134,0.384365914191272,3.37970149432853,0.113727769992787,0.90945359806772,NA
"ENSG00000225544",0.345083922149986,-0.438264778233833,3.93042979279428,-0.111505560800834,0.911215456219406,NA
"ENSG00000225255",0.246486641805697,-0.436970325063453,3.96580684804743,-0.110184469845927,0.912263078543379,NA
"ENSG00000229598",0.113305654028617,0.437103508767657,3.99494653974042,0.109414107152497,0.912874045034768,NA
"ENSG00000273203",0.113305654028617,0.437103508767657,3.99494653974042,0.109414107152497,0.912874045034768,NA
"ENSG00000273311",0.113305654028617,0.437103508767657,3.99494653974042,0.109414107152497,0.912874045034768,NA
"ENSG00000283406",0.113305654028617,0.437103508767657,3.99494653974042,0.109414107152497,0.912874045034768,NA
"ENSG00000248751",0.257754748150619,-0.423035982658541,3.96615595273125,-0.106661459534193,0.915057558963088,NA
"ENSG00000237214",14.0534962716811,-0.0871469695086636,0.850057777463257,-0.102518877915249,0.91834482938487,0.962640654453661
"ENSG00000075240",4.44198612174321,-0.131221468460778,1.28116375878174,-0.102423650030154,0.918420412376284,0.962640654453661
